type|plz|city|street|name|tel|fax|email|gebiete|website|href
kanzlei|18057|Rostock|Am Kabutzenhof 22|Rechtsanwalt Mirko Ziegler|0381 - 25 29 69 70|0381 - 25 29 69 71|info@mv-recht.de|Strafrecht, OWI-Recht, Gewerblicher Rechtsschutz, Steuerrecht, Arbeitsrecht, Gesellschaftsrecht, IT-Recht|http://www.drewelow-ziegler.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/mirko_ziegler_rostock
kanzlei|30159|Hannover|Aegidientorplatz 2B|Rechtsanwalt Daniel Tänzer - Mediator|0511 - 85 61 41 11|0511 - 85 61 41-99|info@kanzlei-doehring.de||http://www.kanzlei-doehring.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/daniel_taenzer_hannover
kanzlei|79098|Freiburg|Kaiser-Joseph-Straße 263|Rechtsanwalt Marcus Ahlbach|0761 - 3 67 70|0761 - 2 67 33|kanzlei@mueller-coll.de|Medizinrecht, Arzthaftungsrecht|http://www.mueller-coll.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/marcus_ahlbach_freiburg_im_breisgau
kanzlei|67346|Speyer|Wormser Landstrasse 247|Kanzlei Lamprecht Rechtsanwälte|06232 - 8 76 78-0|06232 - 8 76 78-88|post@lamprecht-rechtsanwaelte.de|Arbeitsrecht, Arzthaftungsrecht, Bankrecht, Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Gesellschaftsrecht, Handelsrecht, Medizinrecht, Mietrecht, OWI-Recht, Sozialrecht, Steuerrecht, Strafrecht, Urheberrecht, Vereinsrecht, Verkehrsrecht, Versicherungsrecht, Vertragsrecht, Waffenrecht, Wohnungseigentumsrecht, Zivilrecht|http://www.lamprecht-rechtsanwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/lamprecht_rechtsanwaelte_speyer
kanzlei|33602|Bielefeld|August-Bebel-Straße 223|Kanzlei Karsten & Bolte|0521 - 9 77 93 66|0521 - 9 77 93 44|info@karsten-bolte.de|Strafrecht, Familienrecht, Forderungseinzug/Inkasso, Verkehrsrecht, Verkehrsunfallrecht, Verkehrsstrafrecht, OWI-Recht|http://www.karsten-bolte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/karsten___bolte_bielefeld
kanzlei|33102|Paderborn|Friedrichstr. 5|Rechtsanwältin Sarah Nolte Fachanwältin für Arbeitsrecht -  Fachanwältin für Familienrecht|05251 - 20 05 55|05251 - 20 05 99|info@zacharias-partner.de|Arbeitsrecht, Sozialrecht, Familienrecht, Zivilrecht|http://www.anwaltskanzlei.org|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/sarah_nolte_paderborn
kanzlei|26919|Brake|Schrabberdeich 6|Rechtsanwalt Notar Ludger Pille Fachanwalt für Familienrecht|04401 - 9 38 20|04401 - 93 82 99|info@mopibe.de|Erbrecht, Familienrecht, Immobilienrecht, Verkehrsrecht|http://www.mopibe.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/ludger_pille_brake__unterweser_
kanzlei|36381|Schlüchtern|Obertorstr. 16 Flemmig Haus|Kanzlei Cerny | Weitzel | Schremmer|06661 - 21 11|06661 - 7 11 99|kanzlei@cerny-weitzel.de|Arbeitsrecht, Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Krankenversicherungsrecht, OWI-Recht, Rentenversicherungsrecht, Sozialrecht, Sozialrecht - Hartz IV, Sozialversicherungsrecht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Zivilrecht|http://www.cerny-weitzel-schremmer.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/cerny___weitzel___schremmer_schluechtern
kanzlei|12489|Berlin|Dörpfeldstr. 11|Rechtsanwalt Marko Lenke|030 - 6 71 16 97, 030 - 6 71 16 97|030 - 67 19 89 23|info@ra-lenke-berlin.de|Arbeitsrecht, Familienrecht, Mietrecht, Verkehrsrecht|http://www.ra-lenke-berlin.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/marko_lenke_berlin
kanzlei|78628|Rottweil|Ruhe-Christi-Straße 15|Rechtsanwalt Jürgen Lurk Fachanwalt für Verkehrsrecht|0741 - 17 47 00|0741 - 1 74 70 70|m.schellhorn@schellhorn-anwalt.de|Insolvenzrecht, Mietrecht, Nachbarrecht, Verkehrsrecht|http://www.schellhorn-anwalt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/juergen_lurk_rottweil
kanzlei|14473|Potsdam|Leipziger Straße 58|Kanzlei Katja Damrow|0331 - 5 88 74 65|0331 - 5 88 74 66|info@kanzlei-damrow.de|Architektenrecht, Baurecht (öffentliches), Baurecht (privates), Immobilienrecht, Ingenieurrecht, Maklerrecht, Mietrecht, Nachbarrecht, Wohnungseigentumsrecht|http://www.kanzlei-damrow.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/katja_damrow_potsdam
kanzlei|35305|Grünberg|Londorfer Straße 31|Rechtsanwältin Notarin Maike Schott Fachanwältin für Familienrecht|06401 - 22 70 25|06401 - 22 70 26|info@schott-recht.de|Familienrecht, Erbrecht|http://www.schott-recht.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/maike_schott_gruenberg
kanzlei|76133|Karlsruhe|Douglasstr. 11-15|Rechtsanwalt Hartmut Stegmaier Fachanwalt für Verwaltungsrecht|0721 - 91 25 00|0721 - 9 12 50 22|karlsruhe@caemmerer-lenz.de|Baurecht (öffentliches), Umweltrecht, Immobilienrecht, Vertragsrecht|http://www.caemmerer-lenz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/hartmut_stegmaier_karlsruhe
kanzlei|63571|Gelnhausen|Seestr. 2|Rechtsanwalt Karsten Göbel Fachanwalt für Arbeitsrecht - Wirtschaftsmediator|06051 - 9 15 75 31|06051 - 9 15 75 32|info@rechtsanwalt-gn.de|Insolvenzrecht, Arbeitsrecht, Mietrecht|http://www.rechtsanwalt-gn.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/karsten_goebel_gelnhausen
kanzlei|81369|München|Engelhardstr. 6|Rechtsanwalt Henning Neupert|089 - 74 74 75 80|089 - 74 74 75 81|info@ans-partner.de||http://www.ans-partner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/henning_neupert_muenchen
kanzlei|60322|Frankfurt|Eschersheimer Landstr. 14 Turmcenter|Rechtsanwalt Daniel Schwab|069 - 91 30 84-0, 069 - 91 30 84-0|069 - 91 30 86-56|frankfurt@rae-huellen.de|Reiserecht, Transportrecht, Speditionsrecht, AGB-Recht, Urheberrecht|http://www.rae-huellen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/daniel_schwab_frankfurt_am_main
kanzlei|35066|Frankenberg|Bahnhofstr. 17 - 19|Rechtsanwalt Eckhardt Jung|06451 - 30 88|06451 - 30 89|kanzlei@erj.de|||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/eckhardt_jung_frankenberg__eder_
kanzlei|78224|Singen|Maggistr. 5|Rechtsanwältin Simone Breyer|07731 - 59 14 55 00|07731 - 59 14 55 10|singen@schrade-partner.de|Arbeitsrecht, Datenschutzrecht|http://www.schrade-partner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/simone_breyer_singen__hohentwiel_
kanzlei|26603|Aurich|Julianenburger Straße 6|Rechtsanwalt Notar Dipl.-Verww. (FH) Daniel Wede­wardt Fachanwalt für Verwaltungsrecht|04941 - 9 10 10|04941 - 91 01 91|kanzlei@winterhoffbuss.de|Verwaltungsrecht, Baurecht (öffentliches), Beamtenrecht, Vergaberecht, Wettbewerbsrecht, Bankrecht, Kapitalmarktrecht|http://www.winterhoffbuss.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dipl_-verww___fh__daniel_wede_wardt_aurich
kanzlei|33602|Bielefeld|Am Bach 11|Kanzlei Dr. Stohlmann | Rechtsanwälte PartmbB|0521 - 9 64 20-0|0521 - 9 64 20-50|kanzlei@dr-stohlmann.de|AGB-Recht, Arbeitsrecht, Bankrecht, Baurecht (öffentliches), Bauträgerrecht, IT-Recht, Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Gesellschaftsrecht, Gewerblicher Rechtsschutz, Handelsrecht, Handelsvertreterrecht, Insolvenzrecht, Internetrecht, Kapitalmarktrecht, Kaufrecht, Leasingrecht, Mediation, Medizinrecht, Mietrecht, OWI-Recht, Architektenrecht, ... mehr|http://www.dr-stohlmann.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/dr__stohlmann___rechtsanwaelte_partmbb_bielefeld
kanzlei|90408|Nürnberg|Pirckheimerstr. 68|Rechtsanwalt Juan Felipe Willsch Fachanwalt für Arbeitsrecht|0911 - 37 66 77 88|0911 - 37 66 77 89|kanzlei@afa-anwalt.de|Arbeitsrecht|http://www.afa-anwalt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/juan_felipe_willsch_nuernberg
kanzlei|81379|München|Perchtinger Straße 6|Rechtsanwalt Thomas Schumertl Fachanwalt für Verkehrsrecht|089 - 7 48 88 70|089 - 74 88 87 77|RA@schumertl.de|Verkehrsrecht, Versicherungsrecht, Vertragsrecht|http://www.schumertl.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/thomas_schumertl_muenchen
kanzlei|30989|Gehrden|Gartenstr. 4|Rechtsanwalt Frank Preidel - Mediator|05108 - 9 13 57 10|05108 - 9 13 57 12|kanzlei-pb@t-online.de|Arbeitsrecht, Verkehrsrecht|http://www.kanzlei-pb.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/frank_preidel_gehrden
kanzlei|81677|München|Leuchtenbergring 3|Rechtsanwalt Stefan Krause|089 - 4 13 09 40|089 - 4 70 49 39|office@radrwieland.de||http://www.radrwieland.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/stefan_krause_muenchen
kanzlei|90402|Nürnberg|Lorenzer Platz 3a|Rechtsanwalt Jens G. Möller|0911 - 2 02 20|0911 - 2 02 21 01|nuernberg@kreuzer.de|Wirtschaftsrecht, Internationales Recht, Arbeitsrecht, Verkehrsrecht, Verwaltungsrecht, Erbrecht|http://www.kreuzer.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/jens_g__moeller_nuernberg
kanzlei|35576|Wetzlar|Sophienstr. 7|Rechtsanwalt Christian Heil Fachanwalt für Arbeitsrecht|06441 - 80 88-0|06441 - 80 88-88|info@kanzlei-uww.de|Arbeitsrecht, Verkehrsrecht, Zivilrecht|http://www.kanzlei-uww.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/christian_heil_wetzlar
kanzlei|95444|Bayreuth|Rathenaustr. 37|Rechtsanwältin Irina Buchta Fachanwältin für Arbeitsrecht -  Fachanwältin für Miet- und Wohnungseigentumsrecht|0921 - 6 20 27|0921 - 5 79 87|info@buchta-grasse.de|Arbeitsrecht, Kaufrecht, Mietrecht, Verkehrsrecht, Wohnungseigentumsrecht||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/irina_buchta_bayreuth
kanzlei|87719|Mindelheim|Bahnhofstr. 3b|Rechtsanwalt Gerhard Biedermann Fachanwalt für Arbeitsrecht|08261 - 76 70-0|08261 - 76 70-20|info@rae-mm.de||http://www.rae-mm.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/gerhard_biedermann_mindelheim
kanzlei|49757|Werlte|Fuhlerhook 22|Rechtsanwalt Johann Bollen|05951 - 6 57|05951 - 22 62|mail@kanzlei-bollen.de||http://www.kanzlei-bollen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/johann_bollen_werlte
kanzlei|38226|Salzgitter|Albert-Schweitzer-Straße 6|Rechtsanwalt Stefan Neugebauer|05341 - 17 80 83, 05341 - 17 80 83|05341 - 17 80 87|info@rasz.de||http://www.rasz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/stefan_neugebauer_salzgitter
kanzlei|03253|Doberlug-Kirchhain|Karl-Liebknecht-Straße 31|Rechtsanwältin Juliane Schmidt|035322 - 59 10|035322 - 5 91 99|ra-harbs-neumann@t-online.de|Arbeitsrecht, Familienrecht, Mietrecht, Sozialrecht|http://www.ra-harbs-neumann.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/juliane_schmidt_doberlug-kirchhain
kanzlei|79189|Bad|Im Büfang 4|Rechtsanwältin Janina Gill-Margenfeld|07633 - 9 33 33 90|07633 - 9 33 33 99|kanzlei@prill-fidler.de|Strafrecht, Baurecht (privates), Medizinrecht, Arzthaftungsrecht, Zivilrecht|http://www.prill-fidler.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/janina_gill-margenfeld_bad_krozingen
kanzlei|29221|Celle|Bahnhofstr. 30a|Rechtsanwalt Karl-Heinz Blaha Fachanwalt für Steuerrecht -  Fachanwalt für Insolvenzrecht|05141 - 2 80 11|05141 - 2 47 22|mail@raevbb.de|Insolvenzrecht, Steuerrecht|http://www.raevbb.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/karl-heinz_blaha_celle
kanzlei|65843|Sulzbach|Otto-Volger-Straße 5|Rechtsanwältin Dr. Marion Schuster|06196 - 7 46 15|06196 - 75 83 18|kanzlei@rhein-main-anwalt.de||http://www.rhein-main-anwalt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__marion_schuster_sulzbach__taunus_
kanzlei|03046|Cottbus|Marienstr. 18|Kanzlei Gabriele Bischoff|0355 - 2 08 56, 0355 - 2 08 56|0355 - 2 08 57|rain.gabriele.bischoff@t-online.de|Medizinrecht, Sozialrecht, Familienrecht, Mietrecht|http://www.rain-bischoff-gabriele.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/gabriele_bischoff_cottbus
kanzlei|34497|Korbach|Briloner Landstr. 14|Rechtsanwalt Rolf Tassius|05631 - 9 50 90, 05631 - 9 50 90|05631 - 95 09 19|kanzlei@bohlig-kollegen.de||http://www.bohlig-kollegen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/rolf_tassius_korbach
kanzlei|86150|Augsburg|Schaezlerstr. 13|Kanzlei Scheerschmidt, Laukaitis & Kapfer Rechtsanwälte|0821 - 3 43 45 30|0821 - 34 34 53 90|kanzlei@slk-kanzlei.de|Arbeitsrecht, Arzthaftungsrecht, Baurecht (öffentliches), Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Gesellschaftsrecht, Medizinrecht, Mietrecht, OWI-Recht, Steuerrecht, Strafrecht, Verkehrsrecht, Versicherungsrecht, Verwaltungsrecht, Wettbewerbsrecht, Wohnungseigentumsrecht, Zwangsvollstreckungsrecht|http://www.slk-kanzlei.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/scheerschmidt__laukaitis___kapfer_rechtsanwaelte_augsburg
kanzlei|81373|München|Lipowskystr. 12|Rechtsanwalt Dr. Wolfgang Hering|089 - 89 06 73 80|089 - 8 90 67 38 10|muenchen@hering-law.de|Erbrecht, Immobilienrecht, Internationales Recht|http://www.hering-law.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__wolfgang_hering_muenchen
kanzlei|88069|Tettnang|Montfortstr. 18|Rechtsanwalt Michael Letsche Fachanwalt für Arbeitsrecht|07542 - 4 09 20|07542 - 40 92 22|kontakt@kanzlei-letsche.de|Arbeitsrecht|http://www.kanzlei-letsche.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/michael_letsche_tettnang
kanzlei|78224|Singen|Friedinger Straße 2|Kanzlei Wengert GmbH|07731 - 99 80 15|07731 - 99 80-23|zentrale@wengert-gmbh.de|Arbeitsrecht, Bankrecht, Datenschutzrecht, Erbrecht, Europarecht, Familienrecht, Gesellschaftsrecht, Handelsrecht, Insolvenzrecht, Kapitalanlagerecht, Leasingrecht, Maklerrecht, Mietrecht, Speditionsrecht, Strafrecht, Verkehrsrecht, Versicherungsrecht, Wettbewerbsrecht, Wohnungseigentumsrecht|http://www.wengert-gmbh.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/wengert_gmbh_singen__hohentwiel_
kanzlei|07743|Jena|Teutonengasse 3|Kanzlei Leubecher & Kollegen|03641 - 2 27 70|03641 - 22 77 29|jena@ra-leubecher-kollegen.de|Arbeitsrecht, Arzneimittelrecht, Arzthaftungsrecht, Baurecht (öffentliches), Baurecht (privates), Erbrecht, Familienrecht, Gesellschaftsrecht, Handelsrecht, Kirchenrecht, Medizinrecht, Sozialrecht, Strafrecht, Verkehrsrecht, Verwaltungsrecht, Zivilrecht|http://www.ra-leubecher-kollegen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/leubecher___kollegen_jena
kanzlei|49084|Osnabrück|Bremer Straße 54|Kanzlei Koopmann & Buddeke|0541 - 33 89 80|0541 - 3 38 98 11|buddeke@ra-os.de|Arbeitsrecht, Prüfungsrecht, Asylrecht , Ausländerrecht, Gesellschaftsrecht, Handelsrecht, Strafrecht, Verkehrsrecht, OWI-Recht, Sportrecht|http://www.ra-os.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/koopmann___buddeke_osnabrueck
kanzlei|99084|Erfurt|Johannesstr. 3|Kanzlei Hahn & Kollegen Rechtsanwälte|0361 - 5 40 11 53|0361 - 5 40 11 55|info@hahn-kollegen.eu|Arbeitsrecht, Beamtenrecht, Mietrecht, Wohnungseigentumsrecht, Erbrecht, Verkehrsrecht, Verkehrsunfallrecht, Verkehrsstrafrecht, OWI-Recht, Versicherungsrecht, Transportrecht, Speditionsrecht, Zwangsversteigerungsrecht|http://www.hahn-kollegen.eu|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/hahn___kollegen_rechtsanwaelte_erfurt
kanzlei|49074|Osnabrück|Möserstr. 34|Rechtsanwalt Stefan Gutendorf Fachanwalt für Familienrecht|0541 - 35 07 20|0541 - 3 50 72 35|info@panhorst-gutendorf.de|Familienrecht, Erbrecht, Vertragsrecht, Baurecht (privates), Forderungseinzug/Inkasso|http://www.panhorst-gutendorf.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/stefan_gutendorf_osnabrueck
kanzlei|08523|Plauen|Forststr. 46|Kanzlei Utta Knobloch und Volker Knobloch|03741 - 22 39 67, 03741 - 22 39 67|03741 - 22 41 27|RA_Knobloch@t-online.de|Arbeitsrecht, Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Mietrecht, Nachbarrecht, Reiserecht, Strafrecht, Verkehrsrecht, Zwangsvollstreckungsrecht|http://www.ra-knobloch.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/utta_knobloch_und_volker_knobloch_plauen
kanzlei|73728|Esslingen|Entengrabenstr. 2|Rechtsanwalt Hans-Wolfing Rues|0711 - 9 01 21 20|0711 - 90 12 12 99|info@rd-anwalt.com|Baurecht (privates), Erbrecht, Familienrecht, Mietrecht, Zivilrecht|http://www.rd-anwalt.com|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/hans-wolfing_rues_esslingen_am_neckar
kanzlei|30880|Laatzen|Albert-Schweitzer-Str.  4|Rechtsanwalt Dr. Winfried Lippmann|0511 - 98 39 00, 0511 - 98 39 00|0511 - 9 83 90 99||Gesellschaftsrecht, Gewerblicher Rechtsschutz, Markenrecht, Urheberrecht, Verwaltungsrecht|http://www.drlippmann.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__winfried_lippmann_laatzen
kanzlei|97816|Lohr|Hauptstr. 48|Rechtsanwältin Isabel Seidel|09352 - 87 36 11|09352 - 87 36 22|info@anwaelte-hubbauerwenzel.de|Familienrecht, Mietrecht, Zivilrecht|http://www.anwaelte-hubbauerwenzel.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/isabel_seidel_lohr_am_main
kanzlei|60329|Frankfurt|Baseler Straße 35-37|Kanzlei Baxevanis & Franz Rechtsanwälte|069 - 46 09 68 89-0|069 - 46 09 68 89-50|anwalt@bf-recht.de|Arbeitsrecht, Familienrecht, Kindschaftsrecht, Mietrecht, Nachbarrecht, OWI-Recht, Rentenrecht, Sozialhilferecht, Sozialrecht, Sozialrecht - Hartz IV, Sozialversicherungsrecht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Versicherungsrecht, Wohnungseigentumsrecht, Zivilprozessrecht, Zivilrecht, Zwangsvollstreckungsrecht|http://www.bf-recht.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/baxevanis___franz_rechtsanwaelte_frankfurt_am_main
kanzlei|27283|Verden|Nikolaiwall 2|Rechtsanwältin Maren Rolink LL.M. Fachanwältin für Arbeitsrecht -  Fachanwältin für Informationstechnologierecht|04231 - 30 04-0|04231 - 30 04-50|mail@struif-partner.de|IT-Recht, Zivilrecht, Verkehrsrecht, Arbeitsrecht|http://www.struif-partner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/maren_rolink_verden__aller_
kanzlei|78224|Singen|Thurgauer Straße 6|Rechtsanwältin Waltraud Sproll|07731 - 6 88 22, 07731 - 6 88 22|07731 - 6 31 10|kanzlei@wiemann-sproll.de|||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/waltraud_sproll_singen__hohentwiel_
kanzlei|22846|Norderstedt|Rathausallee 31|Kanzlei Lotz und Schmidt  -  Rechtsanwälte & Notare|040 - 53 53 42-0, 040 - 53 53 42-0|040 - 53 53 42-42|info@rae-lotz.de|Arbeitsrecht, Architektenrecht, Baurecht (öffentliches), Baurecht (privates), Betreuungsrecht, Erbrecht, Familienrecht, Gesellschaftsrecht, Internetrecht, Mietrecht, OWI-Recht, Reiserecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Versicherungsrecht, Verwaltungsrecht, Wohnungseigentumsrecht|http://www.rae-lotz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/lotz_und_schmidt__-__rechtsanwaelte___notare_norderstedt
kanzlei|81241|München|Landsberger Straße 394|Kanzlei Dr. Lanz & Kegel|089 - 5 38 09 91, 089 - 5 38 09 91|089 - 5 38 00 76|hugo.lanz@dgn.de|Arzthaftungsrecht, Medizinrecht, Versicherungsrecht|http://www.krankenversicherungsrecht-lanz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/dr__lanz___kegel_muenchen
kanzlei|97318|Kitzingen|Bismarckstr. 16|Rechtsanwältin Susanne Kilian Fachanwältin für Familienrecht -  Fachanwältin für Verkehrsrecht|09321 - 92 06 62|09321 - 92 06 64|info@kilian-kollegen.de|Arbeitsrecht, Erbrecht, Familienrecht, OWI-Recht, Verkehrsrecht, Verkehrsstrafrecht, Zivilrecht|http://www.kilian-kollegen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/susanne_kilian_kitzingen
kanzlei|28870|Ottersberg|Im Krummen Ort 16|Kanzlei Busch & Erbacher in Bürogemeinschaft|04293 - 78 75 96|04293 - 78 75 97|kanzlei@busch-und-erbacher.de|Arbeitsrecht, Erbrecht, Familienrecht, Immobilienrecht, Mietrecht, OWI-Recht, Sozialrecht, Verkehrsrecht, Zwangsvollstreckungsrecht|http://www.busch-und-erbacher.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/busch___erbacher_in_buerogemeinschaft_ottersberg
kanzlei|36037|Fulda|Lindenstr. 6 b|Rechtsanwalt Richard Schultheis|0661 - 97 18-0, 0661 - 97 18-0|0661 - 97 18-45|info@ra-schultheis.de||http://www.ra-schultheis.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/richard_schultheis_fulda
kanzlei|27472|Cuxhaven|Segelckestr. 45|Rechtsanwältin Stephanie Simon Fachanwältin für Familienrecht|04721 - 66 47 67|04721 - 66 47 68|info@rechtsanwaelte-cuxhaven.de||http://www.rechtsanwaelte-cuxhaven.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/stephanie_simon_cuxhaven
kanzlei|95030|Hof|Berliner Platz 5|Kanzlei Merkel Rechtsanwälte|09281 - 76 74-0|09281 - 76 74-11|info@anwaltskanzlei-hof.de|Arbeitsrecht, Baurecht (öffentliches), Baurecht (privates), Erbrecht, Forderungseinzug/Inkasso, Gesellschaftsrecht, Handelsrecht, OWI-Recht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Vertragsrecht, Wirtschaftsrecht, Wohnungseigentumsrecht|http://www.anwaltskanzlei-hof.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/merkel_rechtsanwaelte_hof
kanzlei|79098|Freiburg|Kaiser-Joseph-Straße 263|Rechtsanwalt Prof. Joachim A. Hager|0761 - 3 67 70|0761 - 2 67 33|kanzlei@mueller-coll.de|Öffentliches Recht, Sozialrecht, Rentenrecht, Ausländerrecht|http://www.mueller-coll.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/prof__joachim_a__hager_freiburg_im_breisgau
kanzlei|32584|Löhne|Bahnhofstr. 4|Rechtsanwalt Dennis Bönecke Fachanwalt für Arbeitsrecht -  Fachanwalt für Familienrecht|05732 - 1 09 90|05732 - 10 99 10|block@rae-goldstein-otto.de|Arbeitsrecht, Erbrecht, Familienrecht, Internetrecht, Zivilrecht|http://www.rae-goldstein-otto.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dennis_boenecke_loehne
kanzlei|97318|Kitzingen|Bismarckstr. 16|Rechtsanwältin Martina Lehr|09321 - 92 06 62|09321 - 92 06 64|info@kilian-kollegen.de||http://www.kilian-kollegen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/martina_lehr_kitzingen
